Attribut,Datum,Kvalitet,Kvalitet.1,Matning,Vindriktning
Nederbörd,1576972800,G,,0.0,
Nederbörd,1576976400,G,,0.0,
Nederbörd,1576980000,G,,0.0,
Nederbörd,1576983600,G,,0.0,
Nederbörd,1576987200,G,,0.0,
Nederbörd,1576990800,G,,0.0,
Nederbörd,1576994400,G,,0.0,
Nederbörd,1576998000,G,,0.0,
Nederbörd,1577001600,G,,0.0,
Nederbörd,1577005200,G,,0.0,
Nederbörd,1577008800,G,,0.0,
Nederbörd,1577012400,G,,0.0,
Nederbörd,1577016000,G,,0.0,
Nederbörd,1577019600,G,,0.0,
Nederbörd,1577023200,G,,0.0,
Nederbörd,1577026800,G,,0.0,
Nederbörd,1577030400,G,,0.0,
Nederbörd,1577034000,G,,0.0,
Nederbörd,1577037600,G,,0.0,
Nederbörd,1577041200,G,,0.0,
Nederbörd,1577044800,G,,0.0,
Nederbörd,1577048400,G,,0.0,
Nederbörd,1577052000,G,,0.0,
Nederbörd,1577055600,G,,0.0,
Nederbörd,1577059200,G,,0.0,
Nederbörd,1577062800,G,,0.0,
Nederbörd,1577066400,G,,0.0,
Nederbörd,1577070000,G,,0.0,
Nederbörd,1577073600,G,,0.0,
Nederbörd,1577077200,G,,0.0,
Nederbörd,1577080800,G,,0.0,
Nederbörd,1577084400,G,,0.0,
Nederbörd,1577088000,G,,0.0,
Nederbörd,1577091600,G,,0.0,
Nederbörd,1577095200,G,,0.0,
Nederbörd,1577098800,G,,0.0,
Nederbörd,1577102400,G,,0.0,
Nederbörd,1577106000,G,,0.0,
Nederbörd,1577109600,G,,0.0,
Nederbörd,1577113200,G,,0.0,
Nederbörd,1577116800,G,,0.0,
Nederbörd,1577120400,G,,0.0,
Nederbörd,1577124000,G,,0.0,
Nederbörd,1577127600,G,,0.0,
Nederbörd,1577131200,G,,0.0,
Nederbörd,1577134800,G,,0.0,
Nederbörd,1577138400,G,,0.0,
Nederbörd,1577142000,G,,0.0,
Nederbörd,1577145600,G,,0.0,
Nederbörd,1577149200,G,,0.0,
Nederbörd,1577152800,G,,0.0,
Nederbörd,1577156400,G,,0.0,
Nederbörd,1577160000,G,,0.0,
Nederbörd,1577163600,G,,0.0,
Nederbörd,1577167200,G,,0.0,
Nederbörd,1577170800,G,,0.0,
Nederbörd,1577174400,G,,0.0,
Nederbörd,1577178000,G,,0.0,
Nederbörd,1577181600,G,,0.0,
Nederbörd,1577185200,G,,0.0,
Nederbörd,1577188800,G,,0.0,
Nederbörd,1577192400,G,,0.0,
Nederbörd,1577196000,G,,0.0,
Nederbörd,1577199600,G,,0.0,
Nederbörd,1577203200,G,,0.0,
Nederbörd,1577206800,G,,0.0,
Nederbörd,1577210400,G,,0.1,
Nederbörd,1577214000,G,,0.0,
Nederbörd,1577217600,G,,0.0,
Nederbörd,1577221200,G,,0.0,
Nederbörd,1577224800,G,,0.0,
Nederbörd,1577228400,G,,0.0,
Nederbörd,1577232000,G,,0.0,
Nederbörd,1577235600,G,,0.0,
Nederbörd,1577239200,G,,0.0,
Nederbörd,1577242800,G,,0.0,
Nederbörd,1577246400,G,,0.0,
Nederbörd,1577250000,G,,0.0,
Nederbörd,1577253600,G,,0.0,
Nederbörd,1577257200,G,,0.0,
Nederbörd,1577260800,G,,0.0,
Nederbörd,1577264400,G,,0.0,
Nederbörd,1577268000,G,,0.0,
Nederbörd,1577271600,G,,0.0,
Nederbörd,1577275200,G,,0.0,
Nederbörd,1577278800,G,,0.0,
Nederbörd,1577282400,G,,0.0,
Nederbörd,1577286000,G,,0.0,
Nederbörd,1577289600,G,,0.0,
Nederbörd,1577293200,G,,0.0,
Nederbörd,1577296800,G,,0.0,
Nederbörd,1577300400,G,,0.0,
Nederbörd,1577304000,G,,0.0,
Nederbörd,1577307600,G,,0.0,
Nederbörd,1577311200,G,,0.0,
Nederbörd,1577314800,G,,0.0,
Nederbörd,1577318400,G,,0.0,
Nederbörd,1577322000,G,,0.0,
Nederbörd,1577325600,G,,0.0,
Nederbörd,1577329200,G,,0.0,
Nederbörd,1577332800,G,,0.0,
Nederbörd,1577336400,G,,0.0,
Nederbörd,1577340000,G,,0.0,
Nederbörd,1577343600,G,,0.0,
Nederbörd,1577347200,G,,0.0,
Nederbörd,1577350800,G,,0.0,
Nederbörd,1577354400,G,,0.0,
Nederbörd,1577358000,G,,0.0,
Nederbörd,1577361600,G,,0.0,
Nederbörd,1577365200,G,,0.0,
Nederbörd,1577368800,G,,0.0,
Nederbörd,1577372400,G,,0.0,
Nederbörd,1577376000,G,,0.0,
Nederbörd,1577379600,G,,0.0,
Nederbörd,1577383200,G,,0.0,
Nederbörd,1577386800,G,,0.0,
Nederbörd,1577390400,G,,0.0,
Nederbörd,1577394000,G,,0.0,
Nederbörd,1577397600,G,,0.0,
Nederbörd,1577401200,G,,0.0,
Nederbörd,1577404800,G,,0.0,
Nederbörd,1577408400,G,,0.0,
Nederbörd,1577412000,G,,0.0,
Nederbörd,1577415600,G,,0.0,
Nederbörd,1577419200,G,,0.0,
Nederbörd,1577422800,G,,0.0,
Nederbörd,1577426400,G,,0.0,
Nederbörd,1577430000,G,,0.0,
Nederbörd,1577433600,G,,0.0,
Nederbörd,1577437200,G,,0.0,
Nederbörd,1577440800,G,,0.0,
Nederbörd,1577444400,G,,0.0,
Nederbörd,1577448000,G,,0.0,
Nederbörd,1577451600,G,,0.0,
Nederbörd,1577455200,G,,0.0,
Nederbörd,1577458800,G,,0.0,
Nederbörd,1577462400,G,,0.0,
Nederbörd,1577466000,G,,0.0,
Nederbörd,1577469600,G,,0.0,
Nederbörd,1577473200,G,,0.0,
Nederbörd,1577476800,G,,0.0,
Nederbörd,1577480400,G,,0.0,
Nederbörd,1577484000,G,,0.0,
Nederbörd,1577487600,G,,0.0,
Nederbörd,1577491200,G,,0.0,
Nederbörd,1577494800,G,,0.0,
Nederbörd,1577498400,G,,0.0,
Nederbörd,1577502000,G,,0.0,
Nederbörd,1577505600,G,,0.0,
Nederbörd,1577509200,G,,0.0,
Nederbörd,1577512800,G,,0.0,
Nederbörd,1577516400,G,,0.0,
Nederbörd,1577520000,G,,0.0,
Nederbörd,1577523600,G,,0.0,
Nederbörd,1577527200,G,,0.0,
Nederbörd,1577530800,G,,0.0,
Nederbörd,1577534400,G,,0.0,
Nederbörd,1577538000,G,,0.0,
Nederbörd,1577541600,G,,0.0,
Nederbörd,1577545200,G,,0.0,
Nederbörd,1577548800,G,,0.0,
Nederbörd,1577552400,G,,0.0,
Nederbörd,1577556000,G,,0.0,
Nederbörd,1577559600,G,,0.0,
Nederbörd,1577563200,G,,0.0,
Nederbörd,1577566800,G,,0.0,
Nederbörd,1577570400,G,,0.0,
Nederbörd,1577574000,G,,0.0,
Nederbörd,1577577600,G,,0.0,
Nederbörd,1577581200,G,,0.0,
Nederbörd,1577584800,G,,0.0,
Nederbörd,1577588400,G,,0.0,
Nederbörd,1577592000,G,,0.0,
Nederbörd,1577595600,G,,0.0,
Nederbörd,1577599200,G,,0.0,
Nederbörd,1577602800,G,,0.0,
Nederbörd,1577606400,G,,0.0,
Nederbörd,1577610000,G,,0.0,
Nederbörd,1577613600,G,,0.0,
Nederbörd,1577617200,G,,0.0,
Nederbörd,1577620800,G,,0.0,
Nederbörd,1577624400,G,,0.0,
Nederbörd,1577628000,G,,0.0,
Nederbörd,1577631600,G,,0.0,
Nederbörd,1577635200,G,,0.0,
Nederbörd,1577638800,G,,0.0,
Nederbörd,1577642400,G,,0.0,
Nederbörd,1577646000,G,,0.0,
Nederbörd,1577649600,G,,0.0,
Nederbörd,1577653200,G,,0.0,
Nederbörd,1577656800,G,,0.0,
Nederbörd,1577660400,G,,0.0,
Nederbörd,1577664000,G,,0.0,
Nederbörd,1577667600,G,,0.0,
Nederbörd,1577671200,G,,0.0,
Nederbörd,1577674800,G,,0.0,
Nederbörd,1577678400,G,,0.0,
Nederbörd,1577682000,G,,0.0,
Nederbörd,1577685600,G,,0.0,
Nederbörd,1577689200,G,,0.0,
Nederbörd,1577692800,G,,0.0,
Nederbörd,1577696400,G,,0.0,
Nederbörd,1577700000,G,,0.0,
Nederbörd,1577703600,G,,0.0,
Nederbörd,1577707200,G,,0.0,
Nederbörd,1577710800,G,,0.0,
Nederbörd,1577718000,G,,0.0,
Nederbörd,1577721600,G,,0.0,
Nederbörd,1577725200,G,,0.0,
Nederbörd,1577728800,G,,0.0,
Nederbörd,1577732400,G,,0.0,
Nederbörd,1577736000,G,,0.0,
Nederbörd,1577739600,G,,0.0,
Nederbörd,1577743200,G,,0.0,
Nederbörd,1577746800,G,,0.0,
Nederbörd,1577750400,G,,0.0,
Nederbörd,1577754000,G,,0.0,
Nederbörd,1577757600,G,,0.0,
Nederbörd,1577761200,G,,0.0,
Nederbörd,1577764800,G,,0.0,
Nederbörd,1577768400,G,,0.0,
Nederbörd,1577772000,G,,0.0,
Nederbörd,1577775600,G,,0.0,
Nederbörd,1577779200,G,,0.0,
Nederbörd,1577782800,G,,0.0,
Nederbörd,1577786400,G,,0.0,
Nederbörd,1577790000,G,,0.0,
Nederbörd,1577793600,G,,0.0,
Nederbörd,1577797200,G,,0.0,
Nederbörd,1577800800,G,,0.0,
Nederbörd,1577804400,G,,0.0,
Nederbörd,1577808000,G,,0.0,
Nederbörd,1577811600,G,,0.0,
Nederbörd,1577815200,G,,0.0,
Nederbörd,1577818800,G,,0.0,
Nederbörd,1577822400,G,,0.0,
Nederbörd,1577826000,G,,0.0,
Nederbörd,1577829600,G,,0.0,
Nederbörd,1577833200,G,,0.0,
Vindhastighet,1573862400,G,G,7.0,80.0
Vindhastighet,1573866000,G,G,7.0,90.0
Vindhastighet,1573869600,G,G,7.0,90.0
Vindhastighet,1573873200,G,G,7.0,90.0
Vindhastighet,1573876800,G,G,7.0,100.0
Vindhastighet,1573880400,G,G,6.0,100.0
Vindhastighet,1573884000,G,G,6.0,110.0
Vindhastighet,1573887600,G,G,6.0,100.0
Vindhastighet,1573891200,G,G,7.0,110.0
Vindhastighet,1573894800,G,G,6.0,90.0
Vindhastighet,1573898400,G,G,7.0,120.0
Vindhastighet,1573902000,G,G,8.0,110.0
Vindhastighet,1573905600,G,G,9.0,120.0
Vindhastighet,1573909200,G,G,8.0,130.0
Vindhastighet,1573912800,G,G,6.0,130.0
Vindhastighet,1573916400,G,G,7.0,170.0
Vindhastighet,1573920000,G,G,7.0,180.0
Vindhastighet,1573923600,G,G,9.0,210.0
Vindhastighet,1573927200,G,G,11.0,210.0
Vindhastighet,1573930800,G,G,11.0,220.0
Vindhastighet,1573934400,G,G,11.0,220.0
Vindhastighet,1573938000,G,G,12.0,220.0
Vindhastighet,1573941600,G,G,12.0,220.0
Vindhastighet,1573945200,G,G,13.0,230.0
Vindhastighet,1573948800,G,G,12.0,230.0
Vindhastighet,1573952400,G,G,12.0,220.0
Vindhastighet,1573956000,G,G,11.0,220.0
Vindhastighet,1573959600,G,G,10.0,220.0
Vindhastighet,1573963200,G,G,9.0,220.0
Vindhastighet,1573966800,G,G,9.0,220.0
Vindhastighet,1573970400,G,G,8.0,230.0
Vindhastighet,1573974000,G,G,6.0,240.0
Vindhastighet,1573977600,G,G,4.0,240.0
Vindhastighet,1573981200,G,G,5.0,220.0
Vindhastighet,1573984800,G,G,4.0,230.0
Vindhastighet,1573988400,G,G,3.0,200.0
Vindhastighet,1573992000,G,G,4.0,180.0
Vindhastighet,1573995600,G,G,1.0,170.0
Vindhastighet,1573999200,G,G,1.0,100.0
Vindhastighet,1574002800,G,G,2.0,30.0
Vindhastighet,1574006400,G,G,2.0,60.0
Vindhastighet,1574010000,G,G,3.0,70.0
Vindhastighet,1574013600,G,G,5.0,70.0
Vindhastighet,1574017200,G,G,5.0,60.0
Vindhastighet,1574020800,G,G,6.0,60.0
Vindhastighet,1574024400,G,G,7.0,60.0
Vindhastighet,1574028000,G,G,7.0,70.0
Vindhastighet,1574031600,G,G,7.0,70.0
Vindhastighet,1574035200,G,G,7.0,90.0
Vindhastighet,1574038800,G,G,7.0,80.0
Vindhastighet,1574042400,G,G,6.0,80.0
Vindhastighet,1574046000,G,G,6.0,80.0
Vindhastighet,1574049600,G,G,6.0,80.0
Vindhastighet,1574053200,G,G,7.0,70.0
Vindhastighet,1574056800,G,G,7.0,70.0
Vindhastighet,1574060400,G,G,5.0,80.0
Vindhastighet,1574064000,G,G,5.0,80.0
Vindhastighet,1574067600,G,G,5.0,90.0
Vindhastighet,1574071200,G,G,5.0,80.0
Vindhastighet,1574074800,G,G,4.0,90.0
Vindhastighet,1574078400,G,G,4.0,80.0
Vindhastighet,1574082000,G,G,5.0,90.0
Vindhastighet,1574085600,G,G,4.0,90.0
Vindhastighet,1574089200,G,G,4.0,90.0
Vindhastighet,1574092800,G,G,5.0,100.0
Vindhastighet,1574096400,G,G,5.0,110.0
Vindhastighet,1574100000,G,G,5.0,130.0
Vindhastighet,1574103600,G,G,5.0,130.0
Vindhastighet,1574107200,G,G,5.0,140.0
Vindhastighet,1574110800,G,G,7.0,170.0
Vindhastighet,1574114400,G,G,6.0,170.0
Vindhastighet,1574118000,G,G,7.0,220.0
Vindhastighet,1574121600,G,G,9.0,210.0
Vindhastighet,1574125200,G,G,6.0,210.0
Vindhastighet,1574128800,G,G,11.0,190.0
Vindhastighet,1574132400,G,G,12.0,190.0
Vindhastighet,1574136000,G,G,10.0,200.0
Vindhastighet,1574139600,G,G,10.0,180.0
Vindhastighet,1574143200,G,G,10.0,180.0
Vindhastighet,1574146800,G,G,9.0,180.0
Vindhastighet,1574150400,G,G,10.0,180.0
Vindhastighet,1574154000,G,G,12.0,190.0
Vindhastighet,1574157600,G,G,12.0,200.0
Vindhastighet,1574161200,G,G,10.0,190.0
Vindhastighet,1574164800,G,G,11.0,200.0
Vindhastighet,1574168400,G,G,12.0,200.0
Vindhastighet,1574172000,G,G,11.0,210.0
Vindhastighet,1574175600,G,G,11.0,210.0
Vindhastighet,1574179200,G,G,11.0,220.0
Vindhastighet,1574182800,G,G,11.0,210.0
Vindhastighet,1574186400,G,G,10.0,210.0
Vindhastighet,1574190000,G,G,9.0,210.0
Vindhastighet,1574193600,G,G,10.0,200.0
Vindhastighet,1574197200,G,G,8.0,210.0
Vindhastighet,1574200800,G,G,7.0,210.0
Vindhastighet,1574204400,G,G,5.0,210.0
Vindhastighet,1574208000,G,G,5.0,210.0
Vindhastighet,1574211600,G,G,2.0,210.0
Vindhastighet,1574215200,G,G,2.0,160.0
Vindhastighet,1574218800,G,G,2.0,100.0
Vindhastighet,1574222400,G,G,3.0,90.0
Vindhastighet,1574226000,G,G,3.0,70.0
Vindhastighet,1574229600,G,G,3.0,60.0
Vindhastighet,1574233200,G,G,3.0,60.0
Vindhastighet,1574236800,G,G,5.0,50.0
Vindhastighet,1574240400,G,G,7.0,70.0
Vindhastighet,1574244000,G,G,6.0,70.0
Vindhastighet,1574247600,G,G,5.0,90.0
Vindhastighet,1574251200,G,G,7.0,100.0
Vindhastighet,1574254800,G,G,6.0,90.0
Vindhastighet,1574258400,G,G,6.0,90.0
Vindhastighet,1574262000,G,G,6.0,90.0
Vindhastighet,1574265600,G,G,7.0,100.0
Vindhastighet,1574269200,G,G,6.0,110.0
Vindhastighet,1574272800,G,G,7.0,100.0
Vindhastighet,1574276400,G,G,7.0,110.0
Vindhastighet,1574280000,G,G,6.0,110.0
Vindhastighet,1574283600,G,G,4.0,110.0
Vindhastighet,1574287200,G,G,4.0,110.0
Vindhastighet,1574290800,G,G,4.0,120.0
Vindhastighet,1574294400,G,G,4.0,110.0
Vindhastighet,1574298000,G,G,4.0,100.0
Vindhastighet,1574301600,G,G,6.0,120.0
Vindhastighet,1574305200,G,G,5.0,110.0
Vindhastighet,1574308800,G,G,6.0,110.0
Vindhastighet,1574312400,G,G,7.0,110.0
Vindhastighet,1574316000,G,G,7.0,110.0
Vindhastighet,1574319600,G,G,7.0,110.0
Vindhastighet,1574323200,G,G,7.0,120.0
Vindhastighet,1574326800,G,G,7.0,120.0
Vindhastighet,1574330400,G,G,7.0,120.0
Vindhastighet,1574334000,G,G,7.0,120.0
Vindhastighet,1574337600,G,G,8.0,120.0
Vindhastighet,1574341200,G,G,8.0,110.0
Vindhastighet,1574344800,G,G,8.0,110.0
Vindhastighet,1574348400,G,G,8.0,110.0
Vindhastighet,1574352000,G,G,9.0,120.0
Vindhastighet,1574355600,G,G,8.0,110.0
Vindhastighet,1574359200,G,G,8.0,110.0
Vindhastighet,1574362800,G,G,8.0,110.0
Vindhastighet,1574366400,G,G,8.0,110.0
Vindhastighet,1574370000,G,G,8.0,120.0
Vindhastighet,1574373600,G,G,8.0,120.0
Vindhastighet,1574377200,G,G,8.0,120.0
Vindhastighet,1574380800,G,G,8.0,120.0
Vindhastighet,1574384400,G,G,8.0,120.0
Vindhastighet,1574388000,G,G,8.0,120.0
Vindhastighet,1574391600,G,G,7.0,130.0
Vindhastighet,1574395200,G,G,8.0,120.0
Vindhastighet,1574398800,G,G,6.0,130.0
Vindhastighet,1574402400,G,G,6.0,140.0
Vindhastighet,1574406000,G,G,6.0,130.0
Vindhastighet,1574409600,G,G,7.0,130.0
Vindhastighet,1574413200,G,G,7.0,140.0
Vindhastighet,1574416800,G,G,6.0,140.0
Vindhastighet,1574420400,G,G,7.0,140.0
Vindhastighet,1574424000,G,G,6.0,140.0
Vindhastighet,1574427600,G,G,6.0,140.0
Vindhastighet,1574431200,G,G,6.0,130.0
Vindhastighet,1574434800,G,G,5.0,130.0
Vindhastighet,1574438400,G,G,5.0,130.0
Vindhastighet,1574442000,G,G,6.0,130.0
Vindhastighet,1574445600,G,G,5.0,130.0
Vindhastighet,1574449200,G,G,5.0,130.0
Vindhastighet,1574452800,G,G,4.0,130.0
Vindhastighet,1574456400,G,G,5.0,130.0
Vindhastighet,1574460000,G,G,5.0,140.0
Vindhastighet,1574463600,G,G,4.0,120.0
Vindhastighet,1574467200,G,G,5.0,110.0
Vindhastighet,1574470800,G,G,6.0,110.0
Vindhastighet,1574478000,G,G,6.0,110.0
Vindhastighet,1574481600,G,G,6.0,100.0
Vindhastighet,1574485200,G,G,6.0,90.0
Vindhastighet,1574488800,G,G,8.0,100.0
Vindhastighet,1574492400,G,G,7.0,100.0
Vindhastighet,1574496000,G,G,7.0,100.0
Vindhastighet,1574499600,G,G,7.0,90.0
Vindhastighet,1574503200,G,G,7.0,90.0
Vindhastighet,1574506800,G,G,8.0,100.0
Vindhastighet,1574510400,G,G,8.0,100.0
Vindhastighet,1574514000,G,G,6.0,80.0
Vindhastighet,1574517600,G,G,7.0,90.0
Vindhastighet,1574521200,G,G,8.0,90.0
Vindhastighet,1574524800,G,G,7.0,90.0
Vindhastighet,1574528400,G,G,7.0,90.0
Vindhastighet,1574532000,G,G,8.0,100.0
Vindhastighet,1574535600,G,G,7.0,90.0
Vindhastighet,1574539200,G,G,6.0,80.0
Vindhastighet,1574542800,G,G,6.0,70.0
Vindhastighet,1574546400,G,G,7.0,80.0
Vindhastighet,1574550000,G,G,6.0,70.0
Vindhastighet,1574553600,G,G,6.0,60.0
Vindhastighet,1574557200,G,G,7.0,70.0
Vindhastighet,1574560800,G,G,7.0,60.0
Vindhastighet,1574564400,G,G,6.0,70.0
Vindhastighet,1574568000,G,G,5.0,70.0
Vindhastighet,1574571600,G,G,7.0,70.0
Vindhastighet,1574575200,G,G,6.0,80.0
Vindhastighet,1574578800,G,G,6.0,70.0
Vindhastighet,1574582400,G,G,6.0,70.0
Vindhastighet,1574586000,G,G,6.0,80.0
Vindhastighet,1574589600,G,G,7.0,70.0
Vindhastighet,1574593200,G,G,6.0,80.0
Vindhastighet,1574596800,G,G,7.0,70.0
Vindhastighet,1574600400,G,G,7.0,70.0
Vindhastighet,1574604000,G,G,7.0,90.0
Vindhastighet,1574607600,G,G,6.0,90.0
Vindhastighet,1574611200,G,G,6.0,80.0
Vindhastighet,1574614800,G,G,6.0,80.0
Vindhastighet,1574618400,G,G,6.0,80.0
Vindhastighet,1574622000,G,G,6.0,80.0
Vindhastighet,1574625600,G,G,5.0,80.0
Vindhastighet,1574629200,G,G,6.0,90.0
Vindhastighet,1574632800,G,G,6.0,90.0
Vindhastighet,1574636400,G,G,6.0,80.0
Vindhastighet,1574640000,G,G,6.0,90.0
Vindhastighet,1574643600,G,G,5.0,70.0
Vindhastighet,1574647200,G,G,5.0,80.0
Vindhastighet,1574650800,G,G,6.0,70.0
Vindhastighet,1574654400,G,G,6.0,80.0
Vindhastighet,1574658000,G,G,5.0,70.0
Vindhastighet,1574661600,G,G,5.0,70.0
Vindhastighet,1574665200,G,G,4.0,80.0
Vindhastighet,1574668800,G,G,5.0,90.0
Vindhastighet,1574672400,G,G,6.0,100.0
Vindhastighet,1574676000,G,G,5.0,70.0
Vindhastighet,1574679600,G,G,4.0,70.0
Vindhastighet,1574683200,G,G,3.0,70.0
Vindhastighet,1574686800,G,G,4.0,70.0
Vindhastighet,1574690400,G,G,4.0,60.0
Vindhastighet,1574694000,G,G,4.0,70.0
Vindhastighet,1574697600,G,G,3.0,80.0
Vindhastighet,1574701200,G,G,5.0,100.0
Vindhastighet,1574704800,G,G,6.0,100.0
Vindhastighet,1574708400,G,G,5.0,120.0
Vindhastighet,1574712000,G,G,6.0,130.0
Vindhastighet,1574715600,G,G,4.0,130.0
Vindhastighet,1574719200,G,G,4.0,120.0
Vindhastighet,1574722800,G,G,3.0,130.0
Vindhastighet,1574726400,G,G,3.0,120.0
Vindhastighet,1574730000,G,G,3.0,150.0
Vindhastighet,1574733600,G,G,3.0,140.0
Vindhastighet,1574737200,G,G,3.0,120.0
Vindhastighet,1574740800,G,G,4.0,120.0
Vindhastighet,1574744400,G,G,4.0,130.0
Vindhastighet,1574748000,G,G,4.0,140.0
Vindhastighet,1574751600,G,G,5.0,140.0
Vindhastighet,1574755200,G,G,5.0,150.0
Vindhastighet,1574758800,G,G,3.0,140.0
Vindhastighet,1574762400,G,G,4.0,150.0
Vindhastighet,1574766000,G,G,4.0,160.0
Vindhastighet,1574769600,G,G,3.0,160.0
Vindhastighet,1574773200,G,G,5.0,170.0
Vindhastighet,1574776800,G,G,5.0,160.0
Vindhastighet,1574780400,G,G,5.0,180.0
Vindhastighet,1574784000,G,G,5.0,180.0
Vindhastighet,1574787600,G,G,6.0,190.0
Vindhastighet,1574791200,G,G,8.0,200.0
Vindhastighet,1574794800,G,G,6.0,180.0
Vindhastighet,1574798400,G,G,6.0,190.0
Vindhastighet,1574802000,G,G,6.0,210.0
Vindhastighet,1574805600,G,G,5.0,220.0
Vindhastighet,1574809200,G,G,5.0,210.0
Vindhastighet,1574812800,G,G,4.0,220.0
Vindhastighet,1574816400,G,G,4.0,220.0
Vindhastighet,1574820000,G,G,3.0,230.0
Vindhastighet,1574823600,G,G,0.0,0.0
Vindhastighet,1574827200,G,G,0.0,0.0
Vindhastighet,1574830800,G,G,4.0,210.0
Vindhastighet,1574834400,G,G,5.0,180.0
Vindhastighet,1574838000,G,G,5.0,180.0
Vindhastighet,1574841600,G,G,3.0,160.0
Vindhastighet,1574845200,G,G,1.0,130.0
Vindhastighet,1574848800,G,G,3.0,160.0
Vindhastighet,1574852400,G,G,3.0,140.0
Vindhastighet,1574856000,G,G,4.0,170.0
Vindhastighet,1574859600,G,G,4.0,140.0
Vindhastighet,1574863200,G,G,4.0,160.0
Vindhastighet,1574866800,G,G,4.0,150.0
Vindhastighet,1574870400,G,G,5.0,150.0
Vindhastighet,1574874000,G,G,5.0,150.0
Vindhastighet,1574877600,G,G,6.0,150.0
Vindhastighet,1574881200,G,G,5.0,140.0
Vindhastighet,1574884800,G,G,4.0,140.0
Vindhastighet,1574888400,G,G,6.0,160.0
Vindhastighet,1574892000,G,G,6.0,180.0
Vindhastighet,1574895600,G,G,6.0,160.0
Vindhastighet,1574899200,G,G,7.0,190.0
Vindhastighet,1574902800,G,G,6.0,200.0
Vindhastighet,1574906400,G,G,6.0,210.0
Vindhastighet,1574910000,G,G,5.0,210.0
Vindhastighet,1574913600,G,G,5.0,190.0
Vindhastighet,1574917200,G,G,5.0,180.0
Vindhastighet,1574920800,G,G,6.0,180.0
Vindhastighet,1574924400,G,G,7.0,190.0
Vindhastighet,1574928000,G,G,7.0,190.0
Vindhastighet,1574931600,G,G,8.0,200.0
Vindhastighet,1574935200,G,G,8.0,200.0
Vindhastighet,1574938800,G,G,8.0,200.0
Vindhastighet,1574942400,G,G,8.0,210.0
Vindhastighet,1574946000,G,G,9.0,210.0
Vindhastighet,1574949600,G,G,9.0,210.0
Vindhastighet,1574953200,G,G,9.0,210.0
Vindhastighet,1574956800,G,G,9.0,200.0
Vindhastighet,1574960400,G,G,8.0,200.0
Vindhastighet,1574964000,G,G,9.0,210.0
Vindhastighet,1574967600,G,G,8.0,210.0
Vindhastighet,1574971200,G,G,8.0,210.0
Vindhastighet,1574974800,G,G,7.0,220.0
Vindhastighet,1574978400,G,G,7.0,220.0
Vindhastighet,1574982000,G,G,7.0,230.0
Vindhastighet,1574985600,G,G,6.0,240.0
Vindhastighet,1574989200,G,G,7.0,250.0
Vindhastighet,1574992800,G,G,7.0,250.0
Vindhastighet,1574996400,G,G,8.0,260.0
Vindhastighet,1575000000,G,G,9.0,270.0
Vindhastighet,1575003600,G,G,10.0,270.0
Vindhastighet,1575007200,G,G,7.0,270.0
Vindhastighet,1575010800,G,G,7.0,260.0
Vindhastighet,1575014400,G,G,6.0,280.0
Vindhastighet,1575018000,G,G,3.0,300.0
Vindhastighet,1575021600,G,G,5.0,10.0
Vindhastighet,1575025200,G,G,6.0,360.0
Vindhastighet,1575028800,G,G,5.0,360.0
Vindhastighet,1575032400,G,G,6.0,350.0
Vindhastighet,1575036000,G,G,6.0,340.0
Vindhastighet,1575039600,G,G,5.0,330.0
Vindhastighet,1575043200,G,G,6.0,330.0
Vindhastighet,1575046800,G,G,5.0,320.0
Vindhastighet,1575050400,G,G,5.0,330.0
Vindhastighet,1575054000,G,G,4.0,320.0
Vindhastighet,1575057600,G,G,4.0,300.0
Vindhastighet,1575061200,G,G,4.0,300.0
Vindhastighet,1575064800,G,G,3.0,320.0
Vindhastighet,1575068400,G,G,4.0,300.0
Vindhastighet,1575072000,G,G,3.0,320.0
Vindhastighet,1575075600,G,G,3.0,310.0
Vindhastighet,1575079200,G,G,4.0,320.0
Vindhastighet,1575082800,G,G,4.0,340.0
Vindhastighet,1575086400,G,G,3.0,330.0
Vindhastighet,1575090000,G,G,2.0,340.0
Vindhastighet,1575093600,G,G,3.0,330.0
Vindhastighet,1575097200,G,G,3.0,330.0
Vindhastighet,1575100800,G,G,0.0,0.0
Vindhastighet,1575104400,G,G,2.0,330.0
Vindhastighet,1575108000,G,G,2.0,300.0
Vindhastighet,1575111600,G,G,3.0,280.0
Vindhastighet,1575115200,G,G,3.0,290.0
Vindhastighet,1575118800,G,G,2.0,310.0
Vindhastighet,1575122400,G,G,2.0,300.0
Vindhastighet,1575126000,G,G,2.0,300.0
Vindhastighet,1575129600,G,G,1.0,300.0
Vindhastighet,1575133200,G,G,2.0,310.0
Vindhastighet,1575136800,G,G,1.0,320.0
Vindhastighet,1575140400,G,G,2.0,340.0
Vindhastighet,1575144000,G,G,2.0,10.0
Vindhastighet,1575147600,G,G,1.0,320.0
Vindhastighet,1575151200,G,G,3.0,360.0
Vindhastighet,1575154800,G,G,0.0,0.0
Vindhastighet,1575158400,G,G,0.0,0.0
Vindhastighet,1575162000,G,G,1.0,350.0
Vindhastighet,1575165600,G,G,1.0,20.0
Vindhastighet,1575169200,G,G,1.0,70.0
Vindhastighet,1575172800,G,G,0.0,0.0
Vindhastighet,1575176400,G,G,1.0,40.0
Vindhastighet,1575180000,G,G,1.0,20.0
Vindhastighet,1575183600,G,G,1.0,50.0
